DANE,Department,Deparment_DANE,Year,Month,Deparment_Month,Year_month,Period,DANE_period,DANE_Department_Month,DANE_year,DANE_Year_Month,MPI,altitude,forest,deforest,fire,HFP,mining,Total_pob,coca,temperature,rainfall,vector,cases,sir,excess
19517,19,1919517,2021,8,198,2021-8,176,19517008,19517198,195172021,19517-2021-8,56.3,900,53.96938649,0.02830599,0.044080631,5.518117814,0.023596036,47124,0,12.579362,6.691627,0,0,0,0
19517,19,1919517,2021,9,199,2021-9,177,19517009,19517199,195172021,19517-2021-9,56.3,900,53.96938649,0.02830599,0.044080631,5.518117814,0.023596036,47124,0,12.9775391,6.700155,0,0,0,0
19517,19,1919517,2021,10,1910,2021-10,178,19517010,195171910,195172021,19517-2021-10,56.3,900,53.96938649,0.02830599,0.044080631,5.518117814,0.023596036,47124,0,13.5097982,13.741631,0,0,0,0
19517,19,1919517,2021,11,1911,2021-11,179,19517011,195171911,195172021,19517-2021-11,56.3,900,53.96938649,0.02830599,0.044080631,5.518117814,0.023596036,47124,0,13.4042643,13.617143,0,0,0,0
19517,19,1919517,2021,12,1912,2021-12,180,19517012,195171912,195172021,19517-2021-12,56.3,900,53.96938649,0.02830599,0.044080631,5.518117814,0.023596036,47124,0,13.5463542,8.003424,0,0,0,0
25095,25,2525095,2021,1,251,2021-1,169,25095001,25095251,250952021,25095-2021-1,29.3,1000,1.605789227,0.02832024,0.401447307,6.955979881,0.242718447,2670,0,24.0111023,6.743598,0,0,0,0
25095,25,2525095,2021,2,252,2021-2,170,25095002,25095252,250952021,25095-2021-2,29.3,1000,1.605789227,0.02832024,0.401447307,6.955979881,0.242718447,2670,0,25.0247742,6.135162,0,0,0,0
25095,25,2525095,2021,3,253,2021-3,171,25095003,25095253,250952021,25095-2021-3,29.3,1000,1.605789227,0.02832024,0.401447307,6.955979881,0.242718447,2670,0,24.1314941,9.145391,0,0,0,0
25095,25,2525095,2021,4,254,2021-4,172,25095004,25095254,250952021,25095-2021-4,29.3,1000,1.605789227,0.02832024,0.401447307,6.955979881,0.242718447,2670,0,24.0777222,10.840692,0,0,0,0
25095,25,2525095,2021,5,255,2021-5,173,25095005,25095255,250952021,25095-2021-5,29.3,1000,1.605789227,0.02832024,0.401447307,6.955979881,0.242718447,2670,0,23.6496826,11.162631,0,0,0,0
25095,25,2525095,2021,6,256,2021-6,174,25095006,25095256,250952021,25095-2021-6,29.3,1000,1.605789227,0.02832024,0.401447307,6.955979881,0.242718447,2670,0,23.3475281,10.228964,0,0,0,0
25095,25,2525095,2021,7,257,2021-7,175,25095007,25095257,250952021,25095-2021-7,29.3,1000,1.605789227,0.02832024,0.401447307,6.955979881,0.242718447,2670,0,23.1244751,8.144042,0,0,0,0
25095,25,2525095,2021,8,258,2021-8,176,25095008,25095258,250952021,25095-2021-8,29.3,1000,1.605789227,0.02832024,0.401447307,6.955979881,0.242718447,2670,0,23.7947021,7.595265,0,0,0,0
25095,25,2525095,2021,9,259,2021-9,177,25095009,25095259,250952021,25095-2021-9,29.3,1000,1.605789227,0.02832024,0.401447307,6.955979881,0.242718447,2670,0,24.1868835,7.645104,0,0,0,0
25095,25,2525095,2021,10,2510,2021-10,178,25095010,250952510,250952021,25095-2021-10,29.3,1000,1.605789227,0.02832024,0.401447307,6.955979881,0.242718447,2670,0,24.4262329,8.498317,0,0,0,0
25095,25,2525095,2021,11,2511,2021-11,179,25095011,250952511,250952021,25095-2021-11,29.3,1000,1.605789227,0.02832024,0.401447307,6.955979881,0.242718447,2670,0,24.1774536,7.155437,0,0,0,0
25095,25,2525095,2021,12,2512,2021-12,180,25095012,250952512,250952021,25095-2021-12,29.3,1000,1.605789227,0.02832024,0.401447307,6.955979881,0.242718447,2670,0,24.5025879,6.14906,0,0,0,0
41676,41,4141676,2021,1,411,2021-1,169,41676001,41676411,416762021,41676-2021-1,51.5,800,47.41031059,0.028616332,0.073847836,5.928713219,0.055928412,10548,0,16.1014648,0.921368,0.875273523,0,0,0
41676,41,4141676,2021,2,412,2021-2,170,41676002,41676412,416762021,41676-2021-2,51.5,800,47.41031059,0.028616332,0.073847836,5.928713219,0.055928412,10548,0,16.2030273,12.110034,0.875273523,0,0,0
41676,41,4141676,2021,3,413,2021-3,171,41676003,41676413,416762021,41676-2021-3,51.5,800,47.41031059,0.028616332,0.073847836,5.928713219,0.055928412,10548,0,15.4166504,14.607185,0.875273523,0,0,0
41676,41,4141676,2021,4,414,2021-4,172,41676004,41676414,416762021,41676-2021-4,51.5,800,47.41031059,0.028616332,0.073847836,5.928713219,0.055928412,10548,0,15.9098145,3.672492,0.875273523,0,0,0
41676,41,4141676,2021,5,415,2021-5,173,41676005,41676415,416762021,41676-2021-5,51.5,800,47.41031059,0.028616332,0.073847836,5.928713219,0.055928412,10548,0,15.9149414,8.067743,0.875273523,0,0,0
41676,41,4141676,2021,6,416,2021-6,174,41676006,41676416,416762021,41676-2021-6,51.5,800,47.41031059,0.028616332,0.073847836,5.928713219,0.055928412,10548,0,15.3226563,5.938547,0.875273523,0,0,0
41676,41,4141676,2021,7,417,2021-7,175,41676007,41676417,416762021,41676-2021-7,51.5,800,47.41031059,0.028616332,0.073847836,5.928713219,0.055928412,10548,0,14.9146973,2.746392,0.875273523,0,0,0
41676,41,4141676,2021,8,418,2021-8,176,41676008,41676418,416762021,41676-2021-8,51.5,800,47.41031059,0.028616332,0.073847836,5.928713219,0.055928412,10548,0,15.4864746,1.310175,0.875273523,0,0,0
41676,41,4141676,2021,9,419,2021-9,177,41676009,41676419,416762021,41676-2021-9,51.5,800,47.41031059,0.028616332,0.073847836,5.928713219,0.055928412,10548,0,16.0599609,2.202046,0.875273523,0,0,0
41676,41,4141676,2021,10,4110,2021-10,178,41676010,416764110,416762021,41676-2021-10,51.5,800,47.41031059,0.028616332,0.073847836,5.928713219,0.055928412,10548,0,16.2936035,6.817133,0.875273523,0,0,0
41676,41,4141676,2021,11,4111,2021-11,179,41676011,416764111,416762021,41676-2021-11,51.5,800,47.41031059,0.028616332,0.073847836,5.928713219,0.055928412,10548,0,15.8202148,7.718126,0.875273523,0,0,0
41676,41,4141676,2021,12,4112,2021-12,180,41676012,416764112,416762021,41676-2021-12,51.5,800,47.41031059,0.028616332,0.073847836,5.928713219,0.055928412,10548,0,15.9881836,5.614728,0.875273523,0,0,0
97666,97,9797666,2021,4,974,2021-4,172,97666004,97666974,976662021,97666-2021-4,85.6,100,100,0.028673158,0.099254306,0.460534712,0.051519835,2534,0,24.9783881,12.729136,0,0,0,0
97666,97,9797666,2021,6,976,2021-6,174,97666006,97666976,976662021,97666-2021-6,85.6,100,100,0.028673158,0.099254306,0.460534712,0.051519835,2534,0,24.6849809,8.967373,0,0,0,0
97666,97,9797666,2021,2,972,2021-2,170,97666002,97666972,976662021,97666-2021-2,85.6,100,100,0.028673158,0.099254306,0.460534712,0.051519835,2534,0,25.4563855,10.007886,0,1,1.908399675,1
97666,97,9797666,2021,5,975,2021-5,173,97666005,97666975,976662021,97666-2021-5,85.6,100,100,0.028673158,0.099254306,0.460534712,0.051519835,2534,0,24.8824657,12.956048,0,1,1.868227327,1
97666,97,9797666,2021,1,971,2021-1,169,97666001,97666971,976662021,97666-2021-1,85.6,100,100,0.028673158,0.099254306,0.460534712,0.051519835,2534,0,24.9674267,11.462866,0,3,5.596053595,1
97666,97,9797666,2021,3,973,2021-3,171,97666003,97666973,976662021,97666-2021-3,85.6,100,100,0.028673158,0.099254306,0.460534712,0.051519835,2534,0,24.88408,10.469845,0,3,5.160689127,1
97666,97,9797666,2021,8,978,2021-8,176,97666008,97666978,976662021,97666-2021-8,85.6,100,100,0.028673158,0.099254306,0.460534712,0.051519835,2534,0,25.2651387,4.805862,0,9,14.92596822,1
97666,97,9797666,2021,12,9712,2021-12,180,97666012,976669712,976662021,97666-2021-12,85.6,100,100,0.028673158,0.099254306,0.460534712,0.051519835,2534,0,25.8727599,8.435401,0,10,21.0576615,1
97666,97,9797666,2021,7,977,2021-7,175,97666007,97666977,976662021,97666-2021-7,85.6,100,100,0.028673158,0.099254306,0.460534712,0.051519835,2534,0,24.13125,6.881848,0,12,19.72493168,1
97666,97,9797666,2021,10,9710,2021-10,178,97666010,976669710,976662021,97666-2021-10,85.6,100,100,0.028673158,0.099254306,0.460534712,0.051519835,2534,0,26.0319994,7.450689,0,39,69.60936747,1
97666,97,9797666,2021,11,9711,2021-11,179,97666011,976669711,976662021,97666-2021-11,85.6,100,100,0.028673158,0.099254306,0.460534712,0.051519835,2534,0,25.5428213,10.464216,0,44,84.83818707,1
97666,97,9797666,2021,9,979,2021-9,177,97666009,97666979,976662021,97666-2021-9,85.6,100,100,0.028673158,0.099254306,0.460534712,0.051519835,2534,0,25.5435188,8.026804,0,47,84.93547944,1
76863,76,7676863,2021,1,761,2021-1,169,76863001,76863761,768632021,76863-2021-1,30.6,1000,17.83219709,0.028708987,0.107422874,7.677423757,0.37993921,6987,0,18.5865723,9.485944,0,0,0,0
76863,76,7676863,2021,2,762,2021-2,170,76863002,76863762,768632021,76863-2021-2,30.6,1000,17.83219709,0.028708987,0.107422874,7.677423757,0.37993921,6987,0,18.848291,11.494344,0,0,0,0
76863,76,7676863,2021,3,763,2021-3,171,76863003,76863763,768632021,76863-2021-3,30.6,1000,17.83219709,0.028708987,0.107422874,7.677423757,0.37993921,6987,0,18.4076172,14.870295,0,0,0,0
76863,76,7676863,2021,4,764,2021-4,172,76863004,76863764,768632021,76863-2021-4,30.6,1000,17.83219709,0.028708987,0.107422874,7.677423757,0.37993921,6987,0,18.7047363,18.265966,0,0,0,0
76863,76,7676863,2021,5,765,2021-5,173,76863005,76863765,768632021,76863-2021-5,30.6,1000,17.83219709,0.028708987,0.107422874,7.677423757,0.37993921,6987,0,18.610498,15.191063,0,0,0,0
76863,76,7676863,2021,6,766,2021-6,174,76863006,76863766,768632021,76863-2021-6,30.6,1000,17.83219709,0.028708987,0.107422874,7.677423757,0.37993921,6987,0,18.2608887,15.041245,0,0,0,0
76863,76,7676863,2021,7,767,2021-7,175,76863007,76863767,768632021,76863-2021-7,30.6,1000,17.83219709,0.028708987,0.107422874,7.677423757,0.37993921,6987,0,18.4679199,13.592169,0,0,0,0
76863,76,7676863,2021,8,768,2021-8,176,76863008,76863768,768632021,76863-2021-8,30.6,1000,17.83219709,0.028708987,0.107422874,7.677423757,0.37993921,6987,0,18.0970703,16.911803,0,0,0,0
76863,76,7676863,2021,9,769,2021-9,177,76863009,76863769,768632021,76863-2021-9,30.6,1000,17.83219709,0.028708987,0.107422874,7.677423757,0.37993921,6987,0,18.3751465,16.260942,0,0,0,0
76863,76,7676863,2021,10,7610,2021-10,178,76863010,768637610,768632021,76863-2021-10,30.6,1000,17.83219709,0.028708987,0.107422874,7.677423757,0.37993921,6987,0,18.339502,15.442804,0,0,0,0
76863,76,7676863,2021,11,7611,2021-11,179,76863011,768637611,768632021,76863-2021-11,30.6,1000,17.83219709,0.028708987,0.107422874,7.677423757,0.37993921,6987,0,17.8629395,19.024003,0,0,0,0
76863,76,7676863,2021,12,7612,2021-12,180,76863012,768637612,768632021,76863-2021-12,30.6,1000,17.83219709,0.028708987,0.107422874,7.677423757,0.37993921,6987,0,18.3314453,14.401458,0,0,0,0
25491,25,2525491,2021,1,251,2021-1,169,25491001,25491251,254912021,25491-2021-1,26.2,800,1.081439263,0.028726425,0.360479754,7.72136422,0.235849057,6823,0,21.7479492,3.995388,0,0,0,0
25491,25,2525491,2021,2,252,2021-2,170,25491002,25491252,254912021,25491-2021-2,26.2,800,1.081439263,0.028726425,0.360479754,7.72136422,0.235849057,6823,0,22.6007324,7.212672,0,0,0,0
25491,25,2525491,2021,3,253,2021-3,171,25491003,25491253,254912021,25491-2021-3,26.2,800,1.081439263,0.028726425,0.360479754,7.72136422,0.235849057,6823,0,21.6891113,9.844946,0,0,0,0
25491,25,2525491,2021,4,254,2021-4,172,25491004,25491254,254912021,25491-2021-4,26.2,800,1.081439263,0.028726425,0.360479754,7.72136422,0.235849057,6823,0,21.8749023,13.794534,0,0,0,0
25491,25,2525491,2021,5,255,2021-5,173,25491005,25491255,254912021,25491-2021-5,26.2,800,1.081439263,0.028726425,0.360479754,7.72136422,0.235849057,6823,0,21.4937988,18.023901,0,0,0,0
25491,25,2525491,2021,6,256,2021-6,174,25491006,25491256,254912021,25491-2021-6,26.2,800,1.081439263,0.028726425,0.360479754,7.72136422,0.235849057,6823,0,21.2557617,13.456432,0,0,0,0
25491,25,2525491,2021,7,257,2021-7,175,25491007,25491257,254912021,25491-2021-7,26.2,800,1.081439263,0.028726425,0.360479754,7.72136422,0.235849057,6823,0,22.1605469,10.782551,0,0,0,0
25491,25,2525491,2021,8,258,2021-8,176,25491008,25491258,254912021,25491-2021-8,26.2,800,1.081439263,0.028726425,0.360479754,7.72136422,0.235849057,6823,0,21.8294922,14.413015,0,0,0,0
25491,25,2525491,2021,9,259,2021-9,177,25491009,25491259,254912021,25491-2021-9,26.2,800,1.081439263,0.028726425,0.360479754,7.72136422,0.235849057,6823,0,21.7689453,13.8249,0,0,0,0
25491,25,2525491,2021,10,2510,2021-10,178,25491010,254912510,254912021,25491-2021-10,26.2,800,1.081439263,0.028726425,0.360479754,7.72136422,0.235849057,6823,0,21.3382813,13.927647,0,0,0,0
25491,25,2525491,2021,11,2511,2021-11,179,25491011,254912511,254912021,25491-2021-11,26.2,800,1.081439263,0.028726425,0.360479754,7.72136422,0.235849057,6823,0,20.8890625,6.823573,0,0,0,0
25491,25,2525491,2021,12,2512,2021-12,180,25491012,254912512,254912021,25491-2021-12,26.2,800,1.081439263,0.028726425,0.360479754,7.72136422,0.235849057,6823,0,21.3106934,5.687841,0,0,0,0
25402,25,2525402,2021,1,251,2021-1,169,25402001,25402251,254022021,25402-2021-1,22.1,900,8.117656258,0.028793269,0.159169731,8.615236542,0.110619469,19382,0,19.2831055,4.496633,0,0,0,0
25402,25,2525402,2021,2,252,2021-2,170,25402002,25402252,254022021,25402-2021-2,22.1,900,8.117656258,0.028793269,0.159169731,8.615236542,0.110619469,19382,0,20.0743652,8.505777,0,0,0,0
25402,25,2525402,2021,3,253,2021-3,171,25402003,25402253,254022021,25402-2021-3,22.1,900,8.117656258,0.028793269,0.159169731,8.615236542,0.110619469,19382,0,19.3302246,11.063458,0,0,0,0
25402,25,2525402,2021,4,254,2021-4,172,25402004,25402254,254022021,25402-2021-4,22.1,900,8.117656258,0.028793269,0.159169731,8.615236542,0.110619469,19382,0,19.6727539,14.223047,0,0,0,0
25402,25,2525402,2021,5,255,2021-5,173,25402005,25402255,254022021,25402-2021-5,22.1,900,8.117656258,0.028793269,0.159169731,8.615236542,0.110619469,19382,0,19.461084,18.503651,0,0,0,0
25402,25,2525402,2021,6,256,2021-6,174,25402006,25402256,254022021,25402-2021-6,22.1,900,8.117656258,0.028793269,0.159169731,8.615236542,0.110619469,19382,0,19.1332031,13.770593,0,0,0,0
25402,25,2525402,2021,7,257,2021-7,175,25402007,25402257,254022021,25402-2021-7,22.1,900,8.117656258,0.028793269,0.159169731,8.615236542,0.110619469,19382,0,19.900293,10.888036,0,0,0,0
25402,25,2525402,2021,8,258,2021-8,176,25402008,25402258,254022021,25402-2021-8,22.1,900,8.117656258,0.028793269,0.159169731,8.615236542,0.110619469,19382,0,19.7025391,14.247955,0,0,0,0
25402,25,2525402,2021,9,259,2021-9,177,25402009,25402259,254022021,25402-2021-9,22.1,900,8.117656258,0.028793269,0.159169731,8.615236542,0.110619469,19382,0,19.6415039,13.871421,0,0,0,0
25402,25,2525402,2021,10,2510,2021-10,178,25402010,254022510,254022021,25402-2021-10,22.1,900,8.117656258,0.028793269,0.159169731,8.615236542,0.110619469,19382,0,19.3294922,14.910647,0,0,0,0
25402,25,2525402,2021,11,2511,2021-11,179,25402011,254022511,254022021,25402-2021-11,22.1,900,8.117656258,0.028793269,0.159169731,8.615236542,0.110619469,19382,0,18.862207,7.732775,0,0,0,0
25402,25,2525402,2021,12,2512,2021-12,180,25402012,254022512,254022021,25402-2021-12,22.1,900,8.117656258,0.028793269,0.159169731,8.615236542,0.110619469,19382,0,19.1964355,6.845177,0,0,0,0
13780,13,1313780,2021,1,131,2021-1,169,13780001,13780131,137802021,13780-2021-1,50.7,50,0.099932806,0.028841279,0.099932806,7.109573257,0.070028011,13373,0,28.7809082,0.208295,80.66298343,0,0,0
13780,13,1313780,2021,2,132,2021-2,170,13780002,13780132,137802021,13780-2021-2,50.7,50,0.099932806,0.028841279,0.099932806,7.109573257,0.070028011,13373,0,30.332666,0.201223,80.66298343,0,0,0
13780,13,1313780,2021,3,133,2021-3,171,13780003,13780133,137802021,13780-2021-3,50.7,50,0.099932806,0.028841279,0.099932806,7.109573257,0.070028011,13373,0,30.0018555,1.087449,80.66298343,0,0,0
13780,13,1313780,2021,4,134,2021-4,172,13780004,13780134,137802021,13780-2021-4,50.7,50,0.099932806,0.028841279,0.099932806,7.109573257,0.070028011,13373,0,27.5645996,7.581349,80.66298343,0,0,0
13780,13,1313780,2021,5,135,2021-5,173,13780005,13780135,137802021,13780-2021-5,50.7,50,0.099932806,0.028841279,0.099932806,7.109573257,0.070028011,13373,0,27.4920898,6.133926,80.66298343,0,0,0
13780,13,1313780,2021,6,136,2021-6,174,13780006,13780136,137802021,13780-2021-6,50.7,50,0.099932806,0.028841279,0.099932806,7.109573257,0.070028011,13373,0,26.926416,6.577081,80.66298343,0,0,0
13780,13,1313780,2021,7,137,2021-7,175,13780007,13780137,137802021,13780-2021-7,50.7,50,0.099932806,0.028841279,0.099932806,7.109573257,0.070028011,13373,0,27.7074219,5.884871,80.66298343,0,0,0
13780,13,1313780,2021,8,138,2021-8,176,13780008,13780138,137802021,13780-2021-8,50.7,50,0.099932806,0.028841279,0.099932806,7.109573257,0.070028011,13373,0,26.9432617,9.663691,80.66298343,0,0,0
13780,13,1313780,2021,9,139,2021-9,177,13780009,13780139,137802021,13780-2021-9,50.7,50,0.099932806,0.028841279,0.099932806,7.109573257,0.070028011,13373,0,27.0741211,7.499014,80.66298343,0,0,0
13780,13,1313780,2021,10,1310,2021-10,178,13780010,137801310,137802021,13780-2021-10,50.7,50,0.099932806,0.028841279,0.099932806,7.109573257,0.070028011,13373,0,26.6585938,8.686819,80.66298343,0,0,0
13780,13,1313780,2021,11,1311,2021-11,179,13780011,137801311,137802021,13780-2021-11,50.7,50,0.099932806,0.028841279,0.099932806,7.109573257,0.070028011,13373,0,26.6107422,5.892071,80.66298343,0,0,0
13780,13,1313780,2021,12,1312,2021-12,180,13780012,137801312,137802021,13780-2021-12,50.7,50,0.099932806,0.028841279,0.099932806,7.109573257,0.070028011,13373,0,27.5484863,2.057266,80.66298343,0,0,0
99001,99,9999001,2021,6,996,2021-6,174,99001006,99001996,990012021,99001-2021-6,55.7,100,2.992762246,0.029063021,31.43220293,1.639578054,0.02299908,20578,0,25.6077129,11.025749,12.74012075,2,0.409936582,0
99001,99,9999001,2021,7,997,2021-7,175,99001007,99001997,990012021,99001-2021-7,55.7,100,2.992762246,0.029063021,31.43220293,1.639578054,0.02299908,20578,0,24.8874283,12.021477,12.74012075,3,0.578635945,0
99001,99,9999001,2021,5,995,2021-5,173,99001005,99001995,990012021,99001-2021-5,55.7,100,2.992762246,0.029063021,31.43220293,1.639578054,0.02299908,20578,0,25.7717554,11.603307,12.74012075,4,0.859945939,0
99001,99,9999001,2021,2,992,2021-2,170,99001002,99001992,990012021,99001-2021-2,55.7,100,2.992762246,0.029063021,31.43220293,1.639578054,0.02299908,20578,0,30.2262755,0.1076,12.74012075,5,1.078064724,1
99001,99,9999001,2021,3,993,2021-3,171,99001003,99001993,990012021,99001-2021-3,55.7,100,2.992762246,0.029063021,31.43220293,1.639578054,0.02299908,20578,0,28.3648677,2.686211,12.74012075,5,0.969766028,0
99001,99,9999001,2021,4,994,2021-4,172,99001004,99001994,990012021,99001-2021-4,55.7,100,2.992762246,0.029063021,31.43220293,1.639578054,0.02299908,20578,0,26.8927495,6.684291,12.74012075,7,1.424267047,1
99001,99,9999001,2021,8,998,2021-8,176,99001008,99001998,990012021,99001-2021-8,55.7,100,2.992762246,0.029063021,31.43220293,1.639578054,0.02299908,20578,0,25.5274952,7.358101,12.74012075,8,1.549371178,1
99001,99,9999001,2021,10,9910,2021-10,178,99001010,990019910,990012021,99001-2021-10,55.7,100,2.992762246,0.029063021,31.43220293,1.639578054,0.02299908,20578,0,26.782677,6.43472,12.74012075,9,1.886913897,1
99001,99,9999001,2021,1,991,2021-1,169,99001001,99001991,990012021,99001-2021-1,55.7,100,2.992762246,0.029063021,31.43220293,1.639578054,0.02299908,20578,0,27.7182637,1.177135,12.74012075,16,3.413617175,1
99001,99,9999001,2021,12,9912,2021-12,180,99001012,990019912,990012021,99001-2021-12,55.7,100,2.992762246,0.029063021,31.43220293,1.639578054,0.02299908,20578,0,28.3079082,0.464904,12.74012075,21,5.266239608,1
99001,99,9999001,2021,9,999,2021-9,177,99001009,99001999,990012021,99001-2021-9,55.7,100,2.992762246,0.029063021,31.43220293,1.639578054,0.02299908,20578,0,26.5431999,6.208766,12.74012075,24,5.147087484,1
99001,99,9999001,2021,11,9911,2021-11,179,99001011,990019911,990012021,99001-2021-11,55.7,100,2.992762246,0.029063021,31.43220293,1.639578054,0.02299908,20578,0,26.8612205,1.960869,12.74012075,25,5.76441746,1
23686,23,2323686,2021,1,231,2021-1,169,23686001,23686231,236862021,23686-2021-1,45.8,100,0.052902367,0.029141986,0.052902367,12.66866176,0.038580247,53427,0,27.1926514,0.766746,84.19452888,0,0,0
23686,23,2323686,2021,3,233,2021-3,171,23686003,23686233,236862021,23686-2021-3,45.8,100,0.052902367,0.029141986,0.052902367,12.66866176,0.038580247,53427,0,27.9477783,1.87287,84.19452888,0,0,0
23686,23,2323686,2021,4,234,2021-4,172,23686004,23686234,236862021,23686-2021-4,45.8,100,0.052902367,0.029141986,0.052902367,12.66866176,0.038580247,53427,0,26.7522217,7.02125,84.19452888,0,0,0
